Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
91,8481.78,17970.96,2818.74,6359.8,1572.05,595.73,1026.57,1346.22,244.19,1002.96,2055.08,454.62,1932.4,156.86,773.4,125.64,2892.31,4539.83,4550.85,689.59,1976.57,782.51,879.02,1991.65,614.58,487.07,3247.02,0.0,0.0,0.0,0.0
92,8479.11,17965.32,2817.85,6357.8,1571.56,595.54,1026.25,1345.8,244.11,1002.65,2030.41,449.16,1909.2,154.98,764.11,124.13,2739.04,4299.26,4309.7,715.38,2050.49,811.78,911.89,2066.14,637.56,505.28,3368.47,0.0,0.0,0.0,0.0
93,8891.75,18839.59,2954.98,6667.2,1648.03,624.53,1076.19,1411.29,255.99,1051.44,2141.8,473.8,2013.94,163.48,806.03,130.94,2861.9,4492.1,4503.0,734.84,2106.26,833.86,936.69,2122.34,654.9,519.03,3460.08,0.0,0.0,0.0,0.0
94,8891.34,18838.72,2954.85,6666.89,1647.96,624.5,1076.14,1411.23,255.98,1051.39,2168.71,479.76,2039.25,165.54,816.16,132.59,2925.14,4591.36,4602.5,724.43,2076.43,822.05,923.43,2092.28,645.63,511.68,3411.08,0.0,0.0,0.0,0.0
95,8777.07,18596.62,2916.87,6581.21,1626.78,616.47,1062.31,1393.09,252.69,1037.88,2215.81,490.18,2083.53,169.13,833.88,135.47,2930.21,4599.31,4610.48,765.67,2194.64,868.85,976.0,2211.39,682.38,540.8,3605.27,0.0,0.0,0.0,0.0
96,8444.71,17892.43,2806.42,6332.01,1565.18,593.13,1022.08,1340.34,243.12,998.58,2239.36,495.38,2105.68,170.93,842.75,136.91,2825.7,4435.27,4446.04,776.85,2226.69,881.54,990.25,2243.69,692.35,548.7,3657.92,0.0,0.0,0.0,0.0
97,8039.45,17033.77,2671.74,6028.14,1490.07,564.66,973.03,1276.02,231.46,950.66,2233.75,494.14,2100.4,170.5,840.64,136.56,2671.94,4193.94,4204.12,762.89,2186.67,865.69,972.46,2203.36,679.91,538.84,3592.18,0.0,0.0,0.0,0.0
98,7633.58,16173.82,2536.86,5723.8,1414.84,536.16,923.91,1211.6,219.77,902.66,2194.13,485.38,2063.15,167.48,825.72,134.14,2510.47,3940.48,3950.05,742.59,2128.5,842.66,946.58,2144.74,661.82,524.5,3496.61,0.0,0.0,0.0,0.0
99,7344.84,15562.05,2440.9,5507.3,1361.32,515.88,888.96,1165.77,211.46,868.52,2125.35,470.16,1998.48,162.23,799.84,129.94,2400.89,3768.48,3777.63,718.48,2059.39,815.3,915.85,2075.1,640.33,507.47,3383.08,0.0,0.0,0.0,0.0
100,7170.57,15192.81,2382.99,5376.63,1329.02,503.64,867.87,1138.11,206.44,847.91,2084.61,461.15,1960.17,159.12,784.51,127.44,2328.96,3655.58,3664.46,698.89,2003.25,793.07,890.88,2018.53,622.87,493.64,3290.85,0.0,0.0,0.0,0.0
101,7094.19,15030.97,2357.6,5319.36,1314.87,498.27,858.63,1125.99,204.24,838.88,2047.98,453.05,1925.72,156.32,770.72,125.21,2291.55,3596.86,3605.59,685.9,1966.01,778.33,874.32,1981.01,611.29,484.46,3229.67,0.0,0.0,0.0,0.0
102,7077.4,14995.4,2352.02,5306.77,1311.75,497.09,856.59,1123.32,203.76,836.9,2014.71,445.69,1894.44,153.78,758.2,123.17,2292.27,3598.0,3606.73,678.08,1943.59,769.46,864.35,1958.42,604.32,478.94,3192.85,0.0,0.0,0.0,0.0
103,7052.21,14942.03,2343.65,5287.88,1307.09,495.32,853.55,1119.32,203.03,833.92,1971.35,436.1,1853.67,150.47,741.89,120.52,2294.44,3601.41,3610.15,636.06,1823.15,721.78,810.79,1837.07,566.88,449.26,2995.0,0.0,0.0,0.0,0.0
104,7083.74,15008.85,2354.13,5311.53,1312.93,497.54,857.36,1124.33,203.94,837.65,1848.75,408.98,1738.39,141.11,695.75,113.03,2299.51,3609.36,3618.12,608.66,1744.6,690.68,775.85,1757.91,542.45,429.9,2865.95,0.0,0.0,0.0,0.0
105,7326.2,15522.56,2434.71,5493.33,1357.87,514.57,886.71,1162.81,210.92,866.32,1777.73,393.26,1671.61,135.69,669.02,108.68,2448.68,3843.5,3852.83,632.64,1813.33,717.89,806.42,1827.17,563.82,446.84,2978.87,0.0,0.0,0.0,0.0
106,7573.37,16046.26,2516.85,5678.66,1403.68,531.93,916.62,1202.04,218.04,895.55,1820.34,402.69,1711.67,138.94,685.06,111.29,2553.43,4007.92,4017.65,664.57,1904.86,754.13,847.13,1919.4,592.28,469.4,3129.23,0.0,0.0,0.0,0.0
107,7722.86,16362.99,2566.53,5790.75,1431.39,542.43,934.72,1225.77,222.34,913.22,1845.01,408.15,1734.87,140.83,694.34,112.8,2624.15,4118.92,4128.92,683.25,1958.41,775.32,870.94,1973.35,608.93,482.59,3217.19,0.0,0.0,0.0,0.0
108,7757.27,16435.88,2577.96,5816.55,1437.76,544.84,938.88,1231.23,223.33,917.29,1846.88,408.56,1736.63,140.97,695.04,112.91,2660.84,4176.51,4186.65,694.63,1991.02,788.23,885.44,2006.21,619.07,490.63,3270.76,0.0,0.0,0.0,0.0
109,7723.07,16363.43,2566.6,5790.9,1431.43,542.44,934.74,1225.8,222.35,913.25,1833.05,405.5,1723.63,139.92,689.84,112.07,2594.95,4073.08,4082.97,693.46,1987.68,786.91,883.96,2002.85,618.03,489.81,3265.29,0.0,0.0,0.0,0.0
110,7721.22,16359.52,2565.99,5789.52,1431.08,542.31,934.52,1225.51,222.29,913.03,1822.96,403.27,1714.14,139.14,686.04,111.45,2582.88,4054.14,4063.98,684.87,1963.04,777.16,873.0,1978.02,610.37,483.73,3224.8,0.0,0.0,0.0,0.0
111,7710.78,16337.39,2562.51,5781.69,1429.15,541.58,933.25,1223.85,221.99,911.79,1862.21,411.95,1751.04,142.14,700.81,113.85,2591.09,4067.02,4076.89,686.42,1967.49,778.92,874.98,1982.5,611.76,484.83,3232.11,0.0,0.0,0.0,0.0
112,7699.31,16313.1,2558.7,5773.09,1427.02,540.77,931.87,1222.03,221.66,910.44,1880.15,415.92,1767.91,143.51,707.56,114.94,2588.19,4062.47,4072.34,680.21,1949.7,771.88,867.07,1964.58,606.22,480.45,3202.89,0.0,0.0,0.0,0.0
113,7701.98,16318.74,2559.59,5775.09,1427.52,540.96,932.19,1222.45,221.74,910.75,1904.07,421.21,1790.4,145.34,716.57,116.41,2592.53,4069.29,4079.17,674.07,1932.1,764.91,859.24,1946.84,600.75,476.11,3173.97,0.0,0.0,0.0,0.0
114,7737.2,16393.36,2571.29,5801.5,1434.05,543.43,936.45,1228.04,222.75,914.92,1865.57,412.7,1754.2,142.4,702.08,114.05,2588.19,4062.47,4072.34,657.46,1884.48,746.06,838.07,1898.86,585.95,464.37,3095.75,0.0,0.0,0.0,0.0
115,7771.4,16465.82,2582.66,5827.14,1440.38,545.84,940.59,1233.47,223.74,918.96,1840.16,407.07,1730.3,140.46,692.51,112.5,2617.15,4107.94,4117.91,655.39,1878.55,743.71,835.43,1892.89,584.1,462.91,3086.01,0.0,0.0,0.0,0.0
116,7958.36,16861.96,2644.79,5967.33,1475.04,558.97,963.22,1263.15,229.12,941.07,1938.46,428.82,1822.74,147.96,729.51,118.51,2643.46,4149.23,4159.31,740.39,2122.2,840.17,943.78,2138.39,659.86,522.95,3486.26,0.0,0.0,0.0,0.0
117,8514.75,18040.81,2829.7,6384.52,1578.16,598.05,1030.56,1351.46,245.14,1006.86,2069.29,457.76,1945.76,157.95,778.74,126.51,2797.21,4390.56,4401.22,761.01,2181.3,863.57,970.07,2197.95,678.24,537.52,3583.35,0.0,0.0,0.0,0.0
118,8415.02,17829.51,2796.55,6309.74,1559.68,591.04,1018.49,1335.63,242.27,995.07,2089.47,462.23,1964.74,159.49,786.34,127.74,2877.35,4516.34,4527.31,748.54,2145.54,849.41,954.16,2161.92,667.12,528.7,3524.61,0.0,0.0,0.0,0.0
119,8118.29,17200.82,2697.94,6087.25,1504.68,570.2,982.58,1288.53,233.73,959.98,2079.01,459.91,1954.89,158.69,782.4,127.1,2747.49,4312.52,4322.99,750.09,2149.99,851.17,956.14,2166.4,668.5,529.8,3531.91,0.0,0.0,0.0,0.0
120,7758.08,16437.62,2578.23,5817.16,1437.92,544.9,938.98,1231.36,223.35,917.39,2084.99,461.23,1960.52,159.14,784.65,127.47,2583.36,4054.9,4064.74,742.2,2127.38,842.22,946.09,2143.62,661.47,524.23,3494.78,0.0,0.0,0.0,0.0
121,7375.56,15627.13,2451.11,5530.33,1367.02,518.03,892.68,1170.64,212.34,872.15,2087.98,461.9,1963.33,159.37,785.77,127.65,2426.71,3809.02,3818.27,731.47,2096.63,830.04,932.41,2112.63,651.91,516.65,3444.26,0.0,0.0,0.0,0.0
122,7009.82,14852.21,2329.56,5256.1,1299.23,492.35,848.42,1112.59,201.81,828.91,2053.21,454.21,1930.64,156.72,772.69,125.53,2310.37,3626.41,3635.21,714.86,2049.01,811.19,911.23,2064.65,637.1,504.92,3366.03,0.0,0.0,0.0,0.0
123,6749.54,14300.75,2243.07,5060.94,1250.99,474.07,816.91,1071.28,194.32,798.13,2003.5,443.21,1883.9,152.93,753.98,122.49,2195.72,3446.45,3454.82,694.69,1991.2,788.31,885.53,2006.4,619.13,490.67,3271.07,0.0,0.0,0.0,0.0
124,6587.77,13957.98,2189.3,4939.63,1221.0,462.7,797.33,1045.61,189.66,779.0,1996.4,441.64,1877.22,152.38,751.31,122.05,2113.9,3318.02,3326.08,678.27,1944.14,769.68,864.6,1958.98,604.5,479.08,3193.76,0.0,0.0,0.0,0.0
125,6475.14,13719.35,2151.87,4855.18,1200.13,454.79,783.7,1027.73,186.42,765.68,1962.01,434.03,1844.88,149.76,738.37,119.95,2084.94,3272.56,3280.5,665.48,1907.46,755.15,848.28,1922.01,593.09,470.04,3133.49,0.0,0.0,0.0,0.0
126,6411.86,13585.28,2130.85,4807.74,1188.4,450.35,776.04,1017.69,184.6,758.2,1938.83,428.9,1823.09,147.99,729.65,118.53,2061.52,3235.81,3243.67,656.56,1881.89,745.03,836.91,1896.25,585.14,463.74,3091.49,0.0,0.0,0.0,0.0
127,6210.97,13159.64,2064.09,4657.11,1151.17,436.24,751.73,985.8,178.81,734.44,1908.93,422.29,1794.97,145.71,718.39,116.7,2012.29,3158.52,3166.19,608.33,1743.67,690.31,775.44,1756.98,542.16,429.68,2864.43,0.0,0.0,0.0,0.0
128,6115.55,12957.45,2032.37,4585.55,1133.48,429.54,740.18,970.66,176.07,723.16,1800.16,398.23,1692.7,137.4,677.46,110.05,1964.49,3083.51,3091.0,573.36,1643.43,650.63,730.87,1655.97,511.0,404.98,2699.77,0.0,0.0,0.0,0.0
129,6330.15,13412.16,2103.69,4746.47,1173.26,444.61,766.15,1004.72,182.24,748.54,1714.56,379.29,1612.21,130.87,645.25,104.82,2054.52,3224.82,3232.65,573.88,1644.92,651.21,731.53,1657.47,511.46,405.34,2702.2,0.0,0.0,0.0,0.0
130,6602.72,13989.66,2194.27,4950.84,1223.78,463.75,799.14,1047.98,190.09,780.77,1690.64,374.0,1589.71,129.04,636.24,103.36,2160.24,3390.76,3398.99,574.33,1646.21,651.73,732.1,1658.78,511.86,405.66,2704.33,0.0,0.0,0.0,0.0
131,6823.47,14457.38,2267.64,5116.37,1264.69,479.26,825.86,1083.02,196.45,806.87,1677.56,371.1,1577.41,128.05,631.32,102.56,2275.86,3572.23,3580.91,578.53,1658.26,656.49,737.46,1670.91,515.61,408.63,2724.11,0.0,0.0,0.0,0.0
132,6961.9,14750.69,2313.64,5220.17,1290.35,488.98,842.62,1104.99,200.43,823.24,1668.96,369.2,1569.33,127.39,628.09,102.03,2373.85,3726.05,3735.1,578.53,1658.26,656.49,737.46,1670.91,515.61,408.63,2724.11,0.0,0.0,0.0,0.0
133,7031.73,14898.64,2336.85,5272.53,1303.29,493.89,851.07,1116.07,202.44,831.5,1670.46,369.53,1570.73,127.5,628.65,102.12,2354.3,3695.36,3704.33,583.45,1672.34,662.07,743.72,1685.1,519.98,412.1,2747.25,0.0,0.0,0.0,0.0
134,7011.05,14854.82,2329.97,5257.02,1299.46,492.43,848.56,1112.79,201.85,829.05,1678.31,371.27,1578.12,128.1,631.6,102.6,2356.23,3698.39,3707.37,587.39,1683.64,666.54,748.75,1696.49,523.5,414.88,2765.81,0.0,0.0,0.0,0.0
135,7023.13,14880.42,2333.99,5266.08,1301.7,493.28,850.03,1114.71,202.2,830.48,1709.7,378.22,1607.64,130.5,643.42,104.52,2390.99,3752.95,3762.06,591.4,1695.13,671.09,753.85,1708.06,527.07,417.71,2784.68,0.0,0.0,0.0,0.0
136,7107.7,15059.61,2362.09,5329.49,1317.37,499.22,860.26,1128.13,204.63,840.48,1736.62,384.17,1632.94,132.55,653.55,106.17,2414.16,3789.32,3798.52,596.76,1710.5,677.18,760.69,1723.56,531.85,421.5,2809.95,0.0,0.0,0.0,0.0
137,7208.87,15273.95,2395.71,5405.35,1336.12,506.33,872.51,1144.19,207.54,852.44,1736.24,384.09,1632.59,132.53,653.41,106.15,2427.44,3810.16,3819.41,592.11,1697.16,671.9,754.76,1710.12,527.7,418.22,2788.03,0.0,0.0,0.0,0.0
138,7402.38,15683.97,2460.02,5550.45,1371.99,519.92,895.93,1174.9,213.11,875.33,1723.53,381.27,1620.64,131.56,648.62,105.37,2461.47,3863.57,3872.95,587.78,1684.75,666.98,749.24,1697.61,523.84,415.16,2767.64,0.0,0.0,0.0,0.0
139,7492.49,15874.87,2489.97,5618.01,1388.69,526.25,906.83,1189.2,215.71,885.98,1731.01,382.93,1627.67,132.13,651.44,105.83,2536.54,3981.4,3991.06,608.46,1744.04,690.46,775.61,1757.35,542.28,429.77,2865.04,0.0,0.0,0.0,0.0
140,7605.32,16113.94,2527.47,5702.61,1409.6,534.17,920.49,1207.11,218.96,899.32,1845.01,408.15,1734.87,140.83,694.34,112.8,2580.95,4051.11,4060.94,705.36,2021.77,800.41,899.12,2037.2,628.64,498.21,3321.29,0.0,0.0,0.0,0.0
141,8327.78,17644.68,2767.56,6244.33,1543.51,584.92,1007.93,1321.78,239.76,984.75,1958.27,433.2,1841.37,149.47,736.96,119.72,2826.42,4436.41,4447.18,725.2,2078.66,822.93,924.42,2094.52,646.32,512.22,3414.73,0.0,0.0,0.0,0.0
142,8451.06,17905.88,2808.53,6336.77,1566.36,593.57,1022.85,1341.35,243.31,999.33,1973.22,436.51,1855.43,150.61,742.59,120.63,3012.03,4727.75,4739.22,719.32,2061.8,816.25,916.92,2077.53,641.08,508.07,3387.03,0.0,0.0,0.0,0.0
143,8387.17,17770.51,2787.3,6288.86,1554.51,589.09,1015.12,1331.21,241.47,991.78,1991.17,440.48,1872.3,151.98,749.34,121.73,3017.1,4735.7,4747.2,719.13,2061.24,816.03,916.67,2076.97,640.91,507.93,3386.12,0.0,0.0,0.0,0.0
144,8071.19,17101.03,2682.29,6051.94,1495.95,566.89,976.88,1281.06,232.37,954.41,2014.34,445.61,1894.09,153.75,758.06,123.15,2912.35,4571.28,4582.38,721.33,2067.54,818.53,919.47,2083.32,642.86,509.48,3396.47,0.0,0.0,0.0,0.0
145,7633.99,16174.69,2536.99,5724.11,1414.92,536.19,923.96,1211.66,219.78,902.71,2012.47,445.19,1892.33,153.61,757.36,123.03,2736.63,4295.47,4305.9,711.18,2038.45,807.01,906.54,2054.01,633.82,502.32,3348.68,0.0,0.0,0.0,0.0
146,7278.7,15421.9,2418.92,5457.7,1349.06,511.23,880.96,1155.27,209.55,860.7,1993.78,441.06,1874.76,152.18,750.33,121.89,2591.09,4067.02,4076.89,690.49,1979.16,783.54,880.17,1994.26,615.38,487.71,3251.28,0.0,0.0,0.0,0.0
147,7010.43,14853.52,2329.77,5256.56,1299.34,492.39,848.49,1112.69,201.83,828.98,1971.35,436.1,1853.67,150.47,741.89,120.52,2504.92,3931.77,3941.31,671.29,1924.13,761.75,855.7,1938.82,598.27,474.15,3160.89,0.0,0.0,0.0,0.0
148,6857.05,14528.54,2278.8,5141.55,1270.92,481.62,829.93,1088.35,197.41,810.84,1941.08,429.4,1825.2,148.16,730.49,118.67,2447.47,3841.6,3850.93,659.27,1889.67,748.11,840.37,1904.09,587.56,465.65,3104.27,0.0,0.0,0.0,0.0
149,6823.47,14457.38,2267.64,5116.37,1264.69,479.26,825.86,1083.02,196.45,806.87,1910.05,422.54,1796.03,145.79,718.82,116.77,2426.23,3808.26,3817.51,649.57,1861.88,737.11,828.01,1876.09,578.92,458.8,3058.62,0.0,0.0,0.0,0.0
150,6988.73,14807.53,2322.56,5240.28,1295.32,490.86,845.86,1109.25,201.21,826.41,1893.23,418.82,1780.21,144.51,712.49,115.74,2476.92,3887.82,3897.26,639.36,1832.6,725.52,814.99,1846.59,569.82,451.59,3010.53,0.0,0.0,0.0,0.0
151,7211.73,15280.02,2396.67,5407.49,1336.65,506.53,872.85,1144.64,207.63,852.78,1863.33,412.2,1752.09,142.23,701.23,113.92,2571.05,4035.58,4045.37,602.71,1727.55,683.93,768.27,1740.73,537.15,425.7,2837.95,0.0,0.0,0.0,0.0
152,7641.97,16191.61,2539.65,5730.1,1416.4,536.75,924.93,1212.93,220.01,903.66,1806.51,399.63,1698.67,137.89,679.85,110.44,2774.77,4355.33,4365.9,595.34,1706.43,675.57,758.88,1719.45,530.58,420.5,2803.25,0.0,0.0,0.0,0.0
153,8365.67,17724.95,2780.15,6272.74,1550.53,587.58,1012.52,1327.79,240.85,989.23,1810.25,400.46,1702.19,138.17,681.26,110.67,3127.16,4908.46,4920.38,649.96,1862.99,737.55,828.51,1877.21,579.26,459.08,3060.44,0.0,0.0,0.0,0.0
154,8870.45,18794.47,2947.91,6651.23,1644.09,623.03,1073.61,1407.91,255.38,1048.92,1906.69,421.79,1792.87,145.54,717.55,116.57,3319.05,5209.65,5222.3,712.47,2042.16,808.48,908.19,2057.74,634.97,503.23,3354.77,0.0,0.0,0.0,0.0
155,9192.98,19477.83,3055.09,6893.07,1703.87,645.68,1112.65,1459.1,264.67,1087.06,1973.6,436.59,1855.78,150.64,742.73,120.66,3449.15,5413.85,5427.0,743.37,2130.72,843.54,947.57,2146.98,662.51,525.05,3500.26,0.0,0.0,0.0,0.0
156,9286.56,19676.12,3086.19,6963.24,1721.21,652.26,1123.98,1473.96,267.36,1098.13,1999.76,442.38,1880.38,152.64,752.58,122.26,3488.49,5475.61,5488.9,756.94,2169.63,858.94,964.87,2186.19,674.61,534.64,3564.18,0.0,0.0,0.0,0.0
157,9280.62,19663.53,3084.22,6958.79,1720.11,651.84,1123.26,1473.02,267.19,1097.43,1982.19,438.49,1863.86,151.3,745.97,121.18,3315.19,5203.59,5216.22,753.84,2160.73,855.42,960.92,2177.22,671.84,532.45,3549.57,0.0,0.0,0.0,0.0
158,9596.39,20332.58,3189.16,7195.56,1778.64,674.02,1161.48,1523.13,276.28,1134.77,1948.55,431.05,1832.23,148.73,733.31,119.13,3521.08,5526.75,5540.17,738.07,2115.53,837.53,940.81,2131.67,657.79,521.31,3475.3,0.0,0.0,0.0,0.0
159,9784.18,20730.45,3251.56,7336.36,1813.44,687.21,1184.2,1552.94,281.69,1156.97,1984.44,438.99,1865.97,151.47,746.81,121.32,3616.9,5677.16,5690.94,758.3,2173.52,860.48,966.61,2190.11,675.82,535.6,3570.57,0.0,0.0,0.0,0.0
160,9833.12,20834.15,3267.83,7373.06,1822.51,690.65,1190.13,1560.71,283.1,1162.76,2033.78,449.91,1912.37,155.24,765.38,124.34,3532.66,5544.94,5558.4,772.78,2215.02,876.92,985.06,2231.93,688.72,545.83,3638.75,0.0,0.0,0.0,0.0
161,9760.42,20680.12,3243.67,7318.55,1809.04,685.54,1181.33,1549.17,281.0,1154.16,2030.41,449.16,1909.2,154.98,764.11,124.13,3434.67,5391.12,5404.21,764.51,2191.31,867.53,974.52,2208.03,681.35,539.98,3599.79,0.0,0.0,0.0,0.0
162,9260.96,19621.88,3077.68,6944.05,1716.47,650.46,1120.88,1469.9,266.62,1095.1,1975.09,436.92,1857.18,150.76,743.29,120.75,3252.43,5105.09,5117.48,737.49,2113.86,836.87,940.07,2129.99,657.27,520.9,3472.56,0.0,0.0,0.0,0.0
163,8677.75,18386.18,2883.87,6506.74,1608.37,609.5,1050.29,1377.33,249.83,1026.14,1903.7,421.13,1790.05,145.31,716.43,116.38,3034.0,4762.22,4773.78,680.28,1949.89,771.95,867.15,1964.77,606.28,480.49,3203.19,0.0,0.0,0.0,0.0
164,8501.03,18011.74,2825.14,6374.23,1575.62,597.08,1028.9,1349.28,244.74,1005.24,1882.02,416.33,1769.67,143.65,708.27,115.06,2891.59,4538.7,4549.71,707.62,2028.26,802.98,902.01,2043.74,630.65,499.8,3331.94,0.0,0.0,0.0,0.0
165,9281.85,19666.14,3084.63,6959.71,1720.34,651.93,1123.41,1473.21,267.22,1097.57,1961.64,433.95,1844.53,149.73,738.23,119.93,3062.96,4807.68,4819.36,721.52,2068.09,818.75,919.72,2083.88,643.04,509.62,3397.38,0.0,0.0,0.0,0.0
166,9578.37,20294.4,3183.17,7182.05,1775.3,672.75,1159.29,1520.27,275.76,1132.64,1982.94,438.66,1864.57,151.36,746.25,121.23,3208.99,5036.89,5049.12,719.19,2061.42,816.11,916.75,2077.16,640.96,507.98,3386.42,0.0,0.0,0.0,0.0
167,9558.51,20252.31,3176.57,7167.15,1771.61,671.36,1156.89,1517.12,275.19,1130.29,2029.67,449.0,1908.5,154.92,763.83,124.09,3225.64,5063.03,5075.32,752.42,2156.66,853.81,959.11,2173.12,670.57,531.44,3542.87,0.0,0.0,0.0,0.0
168,9144.44,19375.0,3038.96,6856.68,1694.87,642.28,1106.77,1451.4,263.27,1081.32,2050.97,453.71,1928.53,156.55,771.85,125.39,3105.44,4874.36,4886.2,757.65,2171.67,859.75,965.78,2188.24,675.24,535.14,3567.53,0.0,0.0,0.0,0.0
169,8538.5,18091.14,2837.59,6402.33,1582.56,599.72,1033.44,1355.23,245.82,1009.67,2033.78,449.91,1912.37,155.24,765.38,124.34,2886.28,4530.36,4541.36,736.06,2109.78,835.25,938.26,2125.88,656.0,519.89,3465.87,0.0,0.0,0.0,0.0
170,8039.45,17033.77,2671.74,6028.14,1490.07,564.66,973.03,1276.02,231.46,950.66,1999.01,442.22,1879.68,152.58,752.3,122.21,2705.01,4245.84,4256.15,710.85,2037.52,806.64,906.13,2053.07,633.53,502.09,3347.16,0.0,0.0,0.0,0.0
171,7710.78,16337.39,2562.51,5781.69,1429.15,541.58,933.25,1223.85,221.99,911.79,1954.16,432.29,1837.5,149.16,735.42,119.47,2593.5,4070.81,4080.69,691.66,1982.5,784.86,881.65,1997.62,616.42,488.53,3256.76,0.0,0.0,0.0,0.0
172,7522.59,15938.66,2499.97,5640.58,1394.27,528.36,910.48,1193.98,216.58,889.54,1926.5,426.17,1811.49,147.05,725.01,117.78,2526.64,3965.87,3975.49,676.92,1940.25,768.14,862.87,1955.06,603.29,478.12,3187.37,0.0,0.0,0.0,0.0
173,7489.41,15868.37,2488.95,5615.71,1388.12,526.03,906.46,1188.72,215.62,885.62,1863.33,412.2,1752.09,142.23,701.23,113.92,2508.54,3937.45,3947.01,669.61,1919.32,759.85,853.56,1933.96,596.78,472.96,3152.97,0.0,0.0,0.0,0.0
174,7616.17,16136.94,2531.07,5710.75,1411.61,534.93,921.8,1208.84,219.27,900.61,1833.05,405.5,1723.63,139.92,689.84,112.07,2555.36,4010.95,4020.69,665.15,1906.53,754.79,847.87,1921.08,592.8,469.81,3131.97,0.0,0.0,0.0,0.0
175,7725.93,16369.5,2567.55,5793.05,1431.96,542.64,935.09,1226.26,222.43,913.59,1817.35,402.03,1708.86,138.72,683.93,111.11,2650.95,4160.98,4171.08,630.44,1807.04,715.4,803.62,1820.83,561.87,445.29,2968.52,0.0,0.0,0.0,0.0
176,8151.26,17270.67,2708.9,6111.97,1510.79,572.52,986.57,1293.76,234.67,963.88,1754.56,388.14,1649.82,133.92,660.3,107.27,2868.42,4502.33,4513.26,614.86,1762.38,697.72,783.77,1775.83,547.98,434.29,2895.17,0.0,0.0,0.0,0.0
177,8829.9,18708.56,2934.43,6620.83,1636.57,620.18,1068.7,1401.48,254.21,1044.13,1751.57,387.48,1647.0,133.7,659.17,107.08,3227.57,5066.06,5078.36,664.7,1905.23,754.27,847.29,1919.77,592.4,469.49,3129.84,0.0,0.0,0.0,0.0
178,9294.14,19692.17,3088.71,6968.92,1722.62,652.79,1124.89,1475.16,267.58,1099.02,1827.45,404.26,1718.35,139.49,687.73,111.72,3398.22,5333.92,5346.86,721.45,2067.91,818.67,919.64,2083.69,642.98,509.57,3397.08,0.0,0.0,0.0,0.0
179,9635.92,20416.32,3202.29,7225.19,1785.96,676.79,1166.26,1529.41,277.42,1139.44,1906.32,421.71,1792.51,145.51,717.41,116.54,3499.84,5493.41,5506.75,742.33,2127.75,842.37,946.25,2143.99,661.59,524.32,3495.39,0.0,0.0,0.0,0.0
180,9670.11,20488.78,3213.66,7250.84,1792.3,679.2,1170.4,1534.84,278.4,1143.48,1928.0,426.51,1812.9,147.16,725.57,117.87,3530.01,5540.77,5554.22,750.74,2151.84,851.9,956.96,2168.26,669.08,530.26,3534.96,0.0,0.0,0.0,0.0
181,9638.99,20422.83,3203.31,7227.5,1786.53,677.01,1166.63,1529.9,277.51,1139.8,1929.12,426.75,1813.95,147.25,725.99,117.94,3354.53,5265.34,5278.13,750.03,2149.8,851.1,956.06,2166.21,668.44,529.76,3531.61,0.0,0.0,0.0,0.0
182,9977.49,21140.03,3315.81,7481.31,1849.27,700.79,1207.6,1583.62,287.25,1179.83,1923.14,425.43,1808.33,146.79,723.74,117.57,3597.83,5647.23,5660.94,733.54,2102.56,832.39,935.05,2118.6,653.75,518.11,3454.0,0.0,0.0,0.0,0.0
183,10174.9,21558.3,3381.41,7629.33,1885.86,714.65,1231.49,1614.95,292.93,1203.17,1973.22,436.51,1855.43,150.61,742.59,120.63,3741.69,5873.03,5887.29,752.68,2157.4,854.1,959.44,2173.86,670.81,531.63,3544.09,0.0,0.0,0.0,0.0
184,10146.23,21497.55,3371.88,7607.84,1880.54,712.64,1228.02,1610.4,292.11,1199.78,2025.55,448.09,1904.63,154.61,762.28,123.83,3730.1,5854.84,5869.06,765.47,2194.09,868.63,975.75,2210.83,682.21,540.67,3604.35,0.0,0.0,0.0,0.0
185,9928.96,21037.2,3299.68,7444.92,1840.27,697.38,1201.73,1575.92,285.85,1174.09,2024.06,447.76,1903.23,154.49,761.72,123.74,3676.04,5769.98,5783.99,758.3,2173.52,860.48,966.61,2190.11,675.82,535.6,3570.57,0.0,0.0,0.0,0.0
186,9449.16,20020.62,3140.23,7085.16,1751.35,663.68,1143.65,1499.77,272.04,1117.36,1960.14,433.62,1843.13,149.62,737.67,119.84,3449.15,5413.85,5427.0,732.18,2098.67,830.85,933.32,2114.68,652.54,517.15,3447.6,0.0,0.0,0.0,0.0
187,8851.61,18754.55,2941.64,6637.11,1640.59,621.71,1071.33,1404.92,254.84,1046.7,1886.5,417.33,1773.89,143.99,709.95,115.33,3198.13,5019.84,5032.03,672.39,1927.28,763.0,857.1,1941.99,599.25,474.92,3166.06,0.0,0.0,0.0,0.0
